sequence,input0_bits,input1_bits,input2_bits,input3_bits,output_bits,actuator_permille,wall_ns,device_us
314,3cc25072,3ea00000,3c03126f,3ebc6a7f,3ebc2000,367,1735417,1645
315,3cc12ad8,3ea00000,3be56042,3ebbe76d,3ebc0000,367,1747375,1657
316,3cbfdb4d,3ea00000,3c03126f,3ebbe76d,3ebbe000,367,1737750,1649
317,3cbeb5b3,3ea00000,3be56042,3ebbe76d,3ebbe000,367,1744167,1656
318,3cbd9019,3ea00000,3be56042,3ebbe76d,3ebbc000,367,1742416,1656
319,3cbc408e,3ea00000,3c03126f,3ebbe76d,3ebba000,366,1746500,1659
320,3cbb1af4,3ea00000,3be56042,3ebb645a,3ebb8000,366,1740667,1653
321,3cb9f55a,3ea00000,3be56042,3ebb645a,3ebb6000,366,1745042,1658
322,3cb8cfc0,3ea00000,3be56042,3ebb645a,3ebb6000,366,1746791,1659
323,3cb7aa26,3ea00000,3be56042,3ebb645a,3ebb4000,366,1743000,1655
324,3cb6848c,3ea00000,3be56042,3ebb645a,3ebb2000,365,1736583,1649
325,3cb55ef2,3ea00000,3be56042,3ebae148,3ebb0000,365,1737750,1649
326,3cb46349,3ea00000,3bc49ba6,3ebae148,3ebb0000,365,1744750,1656
327,3cb33db0,3ea00000,3be56042,3ebae148,3ebae000,365,1744458,1656
328,3cb24207,3ea00000,3bc49ba6,3ebae148,3ebae000,365,1741833,1654
329,3cb11c6d,3ea00000,3be56042,3ebae148,3ebaa000,365,1740084,1652
330,3caff6d3,3ea00000,3be56042,3ebae148,3eba8000,364,1745333,1658
331,3caefb2b,3ea00000,3bc49ba6,3eba5e35,3eba8000,364,1745334,1657
332,3cadff82,3ea00000,3bc49ba6,3eba5e35,3eba8000,364,1740083,1652
333,3cad03da,3ea00000,3bc49ba6,3eba5e35,3eba6000,364,1735125,1648
334,3cac0831,3ea00000,3bc49ba6,3eba5e35,3eba4000,364,1736875,1649
335,3cab0c89,3ea00000,3bc49ba6,3eba5e35,3eba4000,364,1744750,1657
336,3caa10e0,3ea00000,3bc49ba6,3eba5e35,3eba2000,364,1731042,1643
337,3ca8eb46,3ea00000,3be56042,3eba5e35,3eb9e000,363,1739500,1651
338,3ca8198f,3ea00000,3ba3d70a,3eb9db23,3eba0000,363,1729292,1642
339,3ca71de7,3ea00000,3bc49ba6,3eb9db23,3eb9e000,363,1723750,1636
340,3ca6223e,3ea00000,3bc49ba6,3eb9db23,3eb9c000,363,1718500,1615
341,3ca55087,3ea00000,3ba3d70a,3eb9db23,3eb9c000,363,1699250,1595
342,3ca454de,3ea00000,3bc49ba6,3eb9db23,3eb9a000,363,1677083,1591
343,3ca35936,3ea00000,3bc49ba6,3eb9db23,3eb98000,362,1678833,1591
344,3ca2877f,3ea00000,3ba3d70a,3eb95810,3eb98000,362,1677959,1591
345,3ca1b5c8,3ea00000,3ba3d70a,3eb95810,3eb96000,362,1679125,1591
346,3ca0ba1f,3ea00000,3bc49ba6,3eb95810,3eb94000,362,1672417,1585
347,3c9fe868,3ea00000,3ba3d70a,3eb95810,3eb94000,362,1679416,1593
348,3c9f16b1,3ea00000,3ba3d70a,3eb95810,3eb94000,362,1672417,1584
349,3c9e1b09,3ea00000,3bc49ba6,3eb95810,3eb90000,361,1679125,1592
350,3c9d7343,3ea00000,3b83126f,3eb8d4fe,3eb92000,362,1675041,1588
351,3c9c779a,3ea00000,3bc49ba6,3eb95810,3eb8e000,361,1678542,1592
352,3c9ba5e3,3ea00000,3ba3d70a,3eb8d4fe,3eb8e000,361,1677959,1591
353,3c9afe1e,3ea00000,3b83126f,3eb8d4fe,3eb8e000,361,1679416,1592
354,3c9a2c67,3ea00000,3ba3d70a,3eb8d4fe,3eb8c000,361,1675334,1588
355,3c995aaf,3ea00000,3ba3d70a,3eb8d4fe,3eb8c000,361,1679708,1592
356,3c9888f8,3ea00000,3ba3d70a,3eb8d4fe,3eb8a000,361,1673583,1587
357,3c97b741,3ea00000,3ba3d70a,3eb8d4fe,3eb8a000,361,1680292,1593
358,3c96e58a,3ea00000,3ba3d70a,3eb8d4fe,3eb88000,360,1675916,1589
359,3c963dc5,3ea00000,3b83126f,3eb851ec,3eb88000,360,1678833,1592
360,3c956c0d,3ea00000,3ba3d70a,3eb851ec,3eb86000,360,1676209,1588
361,3c94c448,3ea00000,3b83126f,3eb851ec,3eb86000,360,1679708,1593
362,3c941c82,3ea00000,3b83126f,3eb851ec,3eb86000,360,1679125,1592
363,3c934acb,3ea00000,3ba3d70a,3eb851ec,3eb82000,360,1677667,1591
364,3c92a305,3ea00000,3b83126f,3eb851ec,3eb84000,360,1674458,1587
365,3c91d14e,3ea00000,3ba3d70a,3eb851ec,3eb80000,359,1680000,1593
366,3c912989,3ea00000,3b83126f,3eb7ced9,3eb80000,359,1670958,1585
367,3c9081c3,3ea00000,3b83126f,3eb7ced9,3eb80000,359,1675625,1588
368,3c8fd9fd,3ea00000,3b83126f,3eb7ced9,3eb7e000,359,1673000,1585
369,3c8f3238,3ea00000,3b83126f,3eb7ced9,3eb7e000,359,1679709,1593
370,3c8e8a72,3ea00000,3b83126f,3eb7ced9,3eb7c000,359,1673875,1586
371,3c8de2ac,3ea00000,3b83126f,3eb7ced9,3eb7c000,359,1678834,1592
372,3c8d3ae7,3ea00000,3b83126f,3eb7ced9,3eb7c000,359,1680583,1594
373,3c8c9321,3ea00000,3b83126f,3eb7ced9,3eb7a000,359,1678834,1591
374,3c8beb5b,3ea00000,3b83126f,3eb7ced9,3eb7a000,359,1674458,1587
375,3c8b4396,3ea00000,3b83126f,3eb7ced9,3eb78000,358,1678541,1592
376,3c8ac5c1,3ea00000,3b449ba6,3eb74bc7,3eb78000,358,1675334,1588
377,3c8a1dfc,3ea00000,3b83126f,3eb74bc7,3eb76000,358,1682625,1594
378,3c897636,3ea00000,3b83126f,3eb74bc7,3eb76000,358,1676208,1588
379,3c88f862,3ea00000,3b449ba6,3eb74bc7,3eb76000,358,1683208,1595
380,3c88509c,3ea00000,3b83126f,3eb74bc7,3eb74000,358,1676209,1589
381,3c87d2c8,3ea00000,3b449ba6,3eb74bc7,3eb74000,358,1680292,1592
382,3c872b02,3ea00000,3b83126f,3eb74bc7,3eb72000,358,1682334,1595
383,3c86ad2e,3ea00000,3b449ba6,3eb74bc7,3eb74000,358,1683500,1596
384,3c860568,3ea00000,3b83126f,3eb74bc7,3eb70000,357,1679416,1592
385,3c858794,3ea00000,3b449ba6,3eb6c8b4,3eb72000,358,1682042,1594
386,3c84dfce,3ea00000,3b83126f,3eb74bc7,3eb70000,357,1677375,1590
387,3c8461fa,3ea00000,3b449ba6,3eb6c8b4,3eb70000,357,1684084,1596
388,3c83e426,3ea00000,3b449ba6,3eb6c8b4,3eb6e000,357,1676208,1589
389,3c836651,3ea00000,3b449ba6,3eb6c8b4,3eb6e000,357,1679416,1592
390,3c82e87d,3ea00000,3b449ba6,3eb6c8b4,3eb6e000,357,1676500,1589
391,3c8240b8,3ea00000,3b83126f,3eb6c8b4,3eb6c000,357,1684083,1595
392,3c81c2e3,3ea00000,3b449ba6,3eb6c8b4,3eb6c000,357,1685250,1598
393,3c81450f,3ea00000,3b449ba6,3eb6c8b4,3eb6c000,357,1682625,1595
394,3c80c73b,3ea00000,3b449ba6,3eb6c8b4,3eb6a000,357,1678542,1592
395,3c804966,3ea00000,3b449ba6,3eb6c8b4,3eb6a000,357,1684667,1597
396,3c7f9724,3ea00000,3b449ba6,3eb6c8b4,3eb6a000,357,1679125,1592
397,3c7e9b7c,3ea00000,3b449ba6,3eb6c8b4,3eb68000,356,1682334,1595
398,3c7d9fd3,3ea00000,3b449ba6,3eb645a2,3eb68000,356,1678250,1591
399,3c7ca42b,3ea00000,3b449ba6,3eb645a2,3eb66000,356,1680875,1594
400,3c7ba882,3ea00000,3b449ba6,3eb645a2,3eb66000,356,1676792,1590
401,3c7b00bd,3ea00000,3b03126f,3eb645a2,3eb68000,356,1677083,1590
402,3c7a0514,3ea00000,3b449ba6,3eb645a2,3eb66000,356,1679708,1593
403,3c79096c,3ea00000,3b449ba6,3eb645a2,3eb64000,356,1676500,1589
404,3c780dc3,3ea00000,3b449ba6,3eb645a2,3eb64000,356,1675333,1588
405,3c7765fe,3ea00000,3b03126f,3eb645a2,3eb64000,356,1679416,1592
406,3c766a55,3ea00000,3b449ba6,3eb645a2,3eb62000,356,1672708,1585
407,3c756ead,3ea00000,3b449ba6,3eb645a2,3eb62000,356,1678834,1593
408,3c74c6e7,3ea00000,3b03126f,3eb645a2,3eb64000,356,1675916,1588
409,3c73cb3e,3ea00000,3b449ba6,3eb645a2,3eb62000,356,1677083,1590
410,3c72cf96,3ea00000,3b449ba6,3eb645a2,3eb60000,355,1674750,1588
411,3c7227d0,3ea00000,3b03126f,3eb5c28f,3eb60000,355,1677083,1590
412,3c71800a,3ea00000,3b03126f,3eb5c28f,3eb60000,355,1680292,1593
413,3c708462,3ea00000,3b449ba6,3eb5c28f,3eb5e000,355,1678833,1591
414,3c6fdc9c,3ea00000,3b03126f,3eb5c28f,3eb60000,355,1672709,1586
415,3c6f34d7,3ea00000,3b03126f,3eb5c28f,3eb5e000,355,1680000,1593
416,3c6e392e,3ea00000,3b449ba6,3eb5c28f,3eb5c000,355,1708291,1588
417,3c6d9168,3ea00000,3b03126f,3eb5c28f,3eb5e000,355,1711208,1621
418,3c6ce9a3,3ea00000,3b03126f,3eb5c28f,3eb5e000,355,1710625,1620
419,3c6bedfa,3ea00000,3b449ba6,3eb5c28f,3eb5c000,355,1730167,1640
420,3c6b4635,3ea00000,3b03126f,3eb5c28f,3eb5c000,355,1726666,1637
421,3c6a9e6f,3ea00000,3b03126f,3eb5c28f,3eb5c000,355,1725792,1635
422,3c69f6a9,3ea00000,3b03126f,3eb5c28f,3eb5c000,355,1724917,1634
423,3c68fb01,3ea00000,3b449ba6,3eb5c28f,3eb5a000,355,1725208,1635
424,3c68533b,3ea00000,3b03126f,3eb5c28f,3eb5a000,355,1715292,1627
425,3c67ab75,3ea00000,3b03126f,3eb5c28f,3eb5a000,355,1725209,1637
426,3c6703b0,3ea00000,3b03126f,3eb5c28f,3eb5a000,355,1723167,1635
427,3c660807,3ea00000,3b449ba6,3eb5c28f,3eb58000,354,1724334,1636
428,3c65b424,3ea00000,3a83126f,3eb53f7d,3eb5a000,355,1723458,1636
429,3c64b87c,3ea00000,3b449ba6,3eb5c28f,3eb56000,354,1725792,1638
430,3c6410b6,3ea00000,3b03126f,3eb53f7d,3eb56000,354,1720541,1632
431,3c6368f1,3ea00000,3b03126f,3eb53f7d,3eb56000,354,1726667,1639
432,3c63150e,3ea00000,3a83126f,3eb53f7d,3eb58000,354,1722875,1635
433,3c626d48,3ea00000,3b03126f,3eb53f7d,3eb56000,354,1723458,1636
434,3c61c582,3ea00000,3b03126f,3eb53f7d,3eb56000,354,1722000,1634
435,3c611dbd,3ea00000,3b03126f,3eb53f7d,3eb54000,354,1725500,1638
436,3c6075f7,3ea00000,3b03126f,3eb53f7d,3eb54000,354,1719666,1632
437,3c5fce31,3ea00000,3b03126f,3eb53f7d,3eb54000,354,1726084,1638
438,3c5f266c,3ea00000,3b03126f,3eb53f7d,3eb54000,354,1723458,1635
439,3c5e7ea6,3ea00000,3b03126f,3eb53f7d,3eb54000,354,1725792,1638
440,3c5e2ac3,3ea00000,3a83126f,3eb53f7d,3eb54000,354,1718208,1632
441,3c5d82fd,3ea00000,3b03126f,3eb53f7d,3eb52000,354,1723750,1636
442,3c5cdb38,3ea00000,3b03126f,3eb53f7d,3eb52000,354,1722000,1634
443,3c5c3372,3ea00000,3b03126f,3eb53f7d,3eb52000,354,1715000,1628
444,3c5b8bac,3ea00000,3b03126f,3eb53f7d,3eb52000,354,1716459,1629
445,3c5b37ca,3ea00000,3a83126f,3eb53f7d,3eb52000,354,1722000,1635
446,3c5a9004,3ea00000,3b03126f,3eb53f7d,3eb50000,354,1715000,1628
447,3c59e83e,3ea00000,3b03126f,3eb53f7d,3eb50000,354,1710041,1622
448,3c594079,3ea00000,3b03126f,3eb53f7d,3eb50000,354,1706542,1620
449,3c5898b3,3ea00000,3b03126f,3eb53f7d,3eb50000,354,1699833,1592
450,3c5844d0,3ea00000,3a83126f,3eb53f7d,3eb50000,354,1676208,1589
451,3c579d0a,3ea00000,3b03126f,3eb53f7d,3eb4e000,353,1679125,1592
452,3c56f545,3ea00000,3b03126f,3eb4bc6a,3eb4e000,353,1678250,1591
453,3c56a162,3ea00000,3a83126f,3eb4bc6a,3eb4e000,353,1677959,1591
454,3c564d7f,3ea00000,3a83126f,3eb4bc6a,3eb4e000,353,1673875,1587
455,3c55a5b9,3ea00000,3b03126f,3eb4bc6a,3eb4c000,353,1678250,1592
456,3c5551d7,3ea00000,3a83126f,3eb4bc6a,3eb4e000,353,1673000,1586
457,3c54aa11,3ea00000,3b03126f,3eb4bc6a,3eb4c000,353,1680292,1593
458,3c54562e,3ea00000,3a83126f,3eb4bc6a,3eb4e000,353,1673000,1585
459,3c53ae68,3ea00000,3b03126f,3eb4bc6a,3eb4c000,353,1681167,1594
460,3c535a86,3ea00000,3a83126f,3eb4bc6a,3eb4c000,353,1676500,1589
461,3c52b2c0,3ea00000,3b03126f,3eb4bc6a,3eb4a000,353,1678542,1592
462,3c525edd,3ea00000,3a83126f,3eb4bc6a,3eb4c000,353,1678542,1591
463,3c520afa,3ea00000,3a83126f,3eb4bc6a,3eb4c000,353,1675916,1589
464,3c516335,3ea00000,3b03126f,3eb4bc6a,3eb4a000,353,1673292,1586
465,3c510f52,3ea00000,3a83126f,3eb4bc6a,3eb4c000,353,1677084,1590
466,3c50678c,3ea00000,3b03126f,3eb4bc6a,3eb4a000,353,1674166,1587
467,3c5013a9,3ea00000,3a83126f,3eb4bc6a,3eb4a000,353,1680291,1593
468,3c4fbfc6,3ea00000,3a83126f,3eb4bc6a,3eb4a000,353,1672708,1585
469,3c4f1801,3ea00000,3b03126f,3eb4bc6a,3eb48000,353,1682042,1595
470,3c4ec41e,3ea00000,3a83126f,3eb4bc6a,3eb4a000,353,1676792,1590
471,3c4e703b,3ea00000,3a83126f,3eb4bc6a,3eb4a000,353,1678833,1591
472,3c4dc875,3ea00000,3b03126f,3eb4bc6a,3eb48000,353,1678833,1592
473,3c4d7492,3ea00000,3a83126f,3eb4bc6a,3eb48000,353,1678542,1591
474,3c4d20b0,3ea00000,3a83126f,3eb4bc6a,3eb48000,353,1674458,1588
475,3c4c78ea,3ea00000,3b03126f,3eb4bc6a,3eb46000,352,1676792,1589
476,3c4c2507,3ea00000,3a83126f,3eb43958,3eb48000,353,1675917,1588
477,3c4bd124,3ea00000,3a83126f,3eb4bc6a,3eb48000,353,1680292,1593
478,3c4b295f,3ea00000,3b03126f,3eb4bc6a,3eb46000,352,1674458,1588
479,3c4ad57c,3ea00000,3a83126f,3eb43958,3eb46000,352,1675625,1587
480,3c4a8199,3ea00000,3a83126f,3eb43958,3eb46000,352,1674459,1587
481,3c4a2db6,3ea00000,3a83126f,3eb43958,3eb46000,352,1677375,1590
482,3c49d9d3,3ea00000,3a83126f,3eb43958,3eb46000,352,1677084,1590
483,3c4985f0,3ea00000,3a83126f,3eb43958,3eb46000,352,1676500,1590
484,3c49320e,3ea00000,3a83126f,3eb43958,3eb46000,352,1678250,1591
485,3c48de2b,3ea00000,3a83126f,3eb43958,3eb44000,352,1675917,1590
486,3c488a48,3ea00000,3a83126f,3eb43958,3eb44000,352,1672125,1585
487,3c483665,3ea00000,3a83126f,3eb43958,3eb44000,352,1676792,1590
488,3c47e282,3ea00000,3a83126f,3eb43958,3eb44000,352,1673875,1586
489,3c478e9f,3ea00000,3a83126f,3eb43958,3eb44000,352,1677666,1590
490,3c473abd,3ea00000,3a83126f,3eb43958,3eb44000,352,1675917,1589
491,3c46e6da,3ea00000,3a83126f,3eb43958,3eb44000,352,1677958,1590
492,3c4692f7,3ea00000,3a83126f,3eb43958,3eb44000,352,1678833,1592
493,3c463f14,3ea00000,3a83126f,3eb43958,3eb44000,352,1676791,1590
494,3c45eb31,3ea00000,3a83126f,3eb43958,3eb44000,352,1673875,1586
495,3c45974e,3ea00000,3a83126f,3eb43958,3eb42000,352,1677666,1591
496,3c45436c,3ea00000,3a83126f,3eb43958,3eb42000,352,1673000,1586
497,3c44ef89,3ea00000,3a83126f,3eb43958,3eb42000,352,1677375,1591
498,3c449ba6,3ea00000,3a83126f,3eb43958,3eb42000,352,1677667,1590
499,3c4447c3,3ea00000,3a83126f,3eb43958,3eb42000,352,1677958,1591
500,3c43f3e0,3ea00000,3a83126f,3eb43958,3eb42000,352,1676208,1589
501,3c43f3e0,3ea00000,00000000,3eb43958,3eb44000,352,1724042,1636
502,3c439ffd,3ea00000,3a83126f,3eb43958,3eb42000,352,1680000,1593
503,3c434c1b,3ea00000,3a83126f,3eb43958,3eb42000,352,1713542,1624
504,3c42f838,3ea00000,3a83126f,3eb43958,3eb42000,352,1728125,1620
505,3c42a455,3ea00000,3a83126f,3eb43958,3eb40000,352,1745042,1655
506,3c425072,3ea00000,3a83126f,3eb43958,3eb40000,352,1742416,1653
507,3c41fc8f,3ea00000,3a83126f,3eb43958,3eb40000,352,1743875,1654
508,3c41a8ac,3ea00000,3a83126f,3eb43958,3eb40000,352,1742417,1651
509,3c4154ca,3ea00000,3a83126f,3eb43958,3eb40000,352,1738917,1649
510,3c4100e7,3ea00000,3a83126f,3eb43958,3eb40000,352,1733375,1644
511,3c40ad04,3ea00000,3a83126f,3eb43958,3eb40000,352,1745625,1656
512,3c405921,3ea00000,3a83126f,3eb43958,3eb40000,352,1750292,1663
513,3c40053e,3ea00000,3a83126f,3eb43958,3eb40000,352,1747375,1659
514,3c3fb15b,3ea00000,3a83126f,3eb43958,3eb40000,352,1799583,1714
515,3c3fb15b,3ea00000,00000000,3eb43958,3eb40000,352,1745625,1657
516,3c3f5d79,3ea00000,3a83126f,3eb43958,3eb3e000,351,1742125,1654
517,3c3f0996,3ea00000,3a83126f,3eb3b646,3eb3e000,351,1746500,1658
518,3c3eb5b3,3ea00000,3a83126f,3eb3b646,3eb3e000,351,1741542,1655
519,3c3eb5b3,3ea00000,00000000,3eb3b646,3eb40000,352,1748250,1661
520,3c3e61d0,3ea00000,3a83126f,3eb43958,3eb3e000,351,1733083,1645
521,3c3e0ded,3ea00000,3a83126f,3eb3b646,3eb3e000,351,1745625,1658
522,3c3e0ded,3ea00000,00000000,3eb3b646,3eb3e000,351,1748250,1660
523,3c3dba0a,3ea00000,3a83126f,3eb3b646,3eb3c000,351,1745917,1659
524,3c3dba0a,3ea00000,00000000,3eb3b646,3eb3e000,351,1737750,1651
525,3c3d6627,3ea00000,3a83126f,3eb3b646,3eb3c000,351,1745334,1657
526,3c3d1245,3ea00000,3a83126f,3eb3b646,3eb3c000,351,1745625,1658
527,3c3d1245,3ea00000,00000000,3eb3b646,3eb3e000,351,1746792,1659
528,3c3cbe62,3ea00000,3a83126f,3eb3b646,3eb3c000,351,1734250,1646
529,3c3cbe62,3ea00000,00000000,3eb3b646,3eb3e000,351,1739208,1651
530,3c3c6a7f,3ea00000,3a83126f,3eb3b646,3eb3c000,351,1733084,1646
531,3c3c169c,3ea00000,3a83126f,3eb3b646,3eb3c000,351,1738333,1651
532,3c3c169c,3ea00000,00000000,3eb3b646,3eb3e000,351,1740375,1653
533,3c3bc2b9,3ea00000,3a83126f,3eb3b646,3eb3c000,351,1738625,1650
534,3c3bc2b9,3ea00000,00000000,3eb3b646,3eb3e000,351,1732500,1645
535,3c3b6ed6,3ea00000,3a83126f,3eb3b646,3eb3c000,351,1727250,1639
536,3c3b6ed6,3ea00000,00000000,3eb3b646,3eb3c000,351,1718208,1613
537,3c3b1af4,3ea00000,3a83126f,3eb3b646,3eb3c000,351,1698667,1594
538,3c3ac711,3ea00000,3a83126f,3eb3b646,3eb3c000,351,1673292,1587
539,3c3ac711,3ea00000,00000000,3eb3b646,3eb3c000,351,1676209,1589
540,3c3a732e,3ea00000,3a83126f,3eb3b646,3eb3a000,351,1674458,1587
541,3c3a732e,3ea00000,00000000,3eb3b646,3eb3c000,351,1676500,1589
542,3c3a1f4b,3ea00000,3a83126f,3eb3b646,3eb3a000,351,1683208,1596
543,3c3a1f4b,3ea00000,00000000,3eb3b646,3eb3c000,351,1679708,1592
544,3c39cb68,3ea00000,3a83126f,3eb3b646,3eb3a000,351,1678250,1592
545,3c39cb68,3ea00000,00000000,3eb3b646,3eb3c000,351,1679709,1592
546,3c397785,3ea00000,3a83126f,3eb3b646,3eb3a000,351,1676500,1589
547,3c3923a3,3ea00000,3a83126f,3eb3b646,3eb3a000,351,1682917,1596
548,3c3923a3,3ea00000,00000000,3eb3b646,3eb3c000,351,1673875,1587
549,3c38cfc0,3ea00000,3a83126f,3eb3b646,3eb3a000,351,1678250,1590
550,3c38cfc0,3ea00000,00000000,3eb3b646,3eb3c000,351,1675041,1589
551,3c387bdd,3ea00000,3a83126f,3eb3b646,3eb3a000,351,1677959,1591
552,3c387bdd,3ea00000,00000000,3eb3b646,3eb3c000,351,1681166,1594
553,3c3827fa,3ea00000,3a83126f,3eb3b646,3eb3a000,351,1680000,1592
554,3c3827fa,3ea00000,00000000,3eb3b646,3eb3a000,351,1673875,1588
555,3c37d417,3ea00000,3a83126f,3eb3b646,3eb3a000,351,1678542,1592
556,3c37d417,3ea00000,00000000,3eb3b646,3eb3a000,351,1674750,1587
557,3c378034,3ea00000,3a83126f,3eb3b646,3eb38000,351,1679125,1592
558,3c378034,3ea00000,00000000,3eb3b646,3eb3a000,351,1673292,1587
559,3c372c52,3ea00000,3a83126f,3eb3b646,3eb38000,351,1682333,1595
560,3c372c52,3ea00000,00000000,3eb3b646,3eb3a000,351,1677667,1590
561,3c36d86f,3ea00000,3a83126f,3eb3b646,3eb38000,351,1680000,1593
562,3c36d86f,3ea00000,00000000,3eb3b646,3eb3a000,351,1680000,1593
563,3c36848c,3ea00000,3a83126f,3eb3b646,3eb38000,351,1678250,1591
564,3c36848c,3ea00000,00000000,3eb3b646,3eb3a000,351,1674166,1587
565,3c3630a9,3ea00000,3a83126f,3eb3b646,3eb38000,351,1676792,1590
566,3c3630a9,3ea00000,00000000,3eb3b646,3eb3a000,351,1674458,1588
567,3c35dcc6,3ea00000,3a83126f,3eb3b646,3eb38000,351,1679417,1592
568,3c35dcc6,3ea00000,00000000,3eb3b646,3eb3a000,351,1675042,1588
569,3c3588e3,3ea00000,3a83126f,3eb3b646,3eb38000,351,1678833,1592
570,3c3588e3,3ea00000,00000000,3eb3b646,3eb3a000,351,1677667,1591
571,3c353501,3ea00000,3a83126f,3eb3b646,3eb38000,351,1677959,1591
572,3c353501,3ea00000,00000000,3eb3b646,3eb38000,351,1677667,1590
573,3c34e11e,3ea00000,3a83126f,3eb3b646,3eb38000,351,1681458,1594
574,3c34e11e,3ea00000,00000000,3eb3b646,3eb38000,351,1674167,1587
575,3c348d3b,3ea00000,3a83126f,3eb3b646,3eb36000,350,1674459,1587
576,3c348d3b,3ea00000,00000000,3eb33333,3eb38000,351,1675917,1589
577,3c343958,3ea00000,3a83126f,3eb3b646,3eb36000,350,1679709,1593
578,3c343958,3ea00000,00000000,3eb33333,3eb38000,351,1675625,1589
579,3c343958,3ea00000,00000000,3eb3b646,3eb38000,351,1678250,1591
580,3c33e575,3ea00000,3a83126f,3eb3b646,3eb36000,350,1673875,1587
581,3c33e575,3ea00000,00000000,3eb33333,3eb38000,351,1677083,1589
582,3c33e575,3ea00000,00000000,3eb3b646,3eb38000,351,1680292,1594
583,3c339192,3ea00000,3a83126f,3eb3b646,3eb36000,350,1680584,1593
584,3c339192,3ea00000,00000000,3eb33333,3eb38000,351,1678250,1591
585,3c333db0,3ea00000,3a83126f,3eb3b646,3eb36000,350,1679125,1592
586,3c333db0,3ea00000,00000000,3eb33333,3eb36000,350,1675625,1589
587,3c333db0,3ea00000,00000000,3eb33333,3eb36000,350,1677959,1590
588,3c333db0,3ea00000,00000000,3eb33333,3eb36000,350,1672417,1585
589,3c333db0,3ea00000,00000000,3eb33333,3eb36000,350,1681166,1594
590,3c32e9cd,3ea00000,3a83126f,3eb33333,3eb36000,350,1678541,1592
591,3c32e9cd,3ea00000,00000000,3eb33333,3eb36000,350,1677959,1591
592,3c32e9cd,3ea00000,00000000,3eb33333,3eb36000,350,1676792,1590
593,3c32e9cd,3ea00000,00000000,3eb33333,3eb36000,350,1680291,1592
594,3c32e9cd,3ea00000,00000000,3eb33333,3eb36000,350,1674458,1586
595,3c32e9cd,3ea00000,00000000,3eb33333,3eb36000,350,1680583,1592
596,3c3295ea,3ea00000,3a83126f,3eb33333,3eb34000,350,1675917,1589
597,3c3295ea,3ea00000,00000000,3eb33333,3eb36000,350,1679125,1592
598,3c3295ea,3ea00000,00000000,3eb33333,3eb36000,350,1676208,1589
599,3c3295ea,3ea00000,00000000,3eb33333,3eb36000,350,1675916,1589
600,3c3295ea,3ea00000,00000000,3eb33333,3eb36000,350,1673584,1587
601,3ed25edd,3f100000,3a83126f,3eb33333,3f800000,1000,1695458,1608
602,3ed081c3,3f100000,3e3a5e35,3f800000,3f800000,1000,1691083,1603
603,3ecea748,3f100000,3e395810,3f800000,3f800000,1000,1686417,1599
604,3ecccccd,3f100000,3e395810,3f800000,3f800000,1000,1685541,1597
605,3ecaf4f1,3f100000,3e3851ec,3f800000,3f800000,1000,1689625,1602
606,3ec91fb4,3f100000,3e374bc7,3f800000,3f800000,1000,1684667,1598
607,3ec74a77,3f100000,3e374bc7,3f800000,3f800000,1000,1687875,1601
608,3ec577d9,3f100000,3e3645a2,3f800000,3f800000,1000,1682917,1598
609,3ec3a7db,3f100000,3e353f7d,3f800000,3f800000,1000,1686708,1599
610,3ec1da7b,3f100000,3e343958,3f800000,3f800000,1000,1685834,1598
611,3ec00d1b,3f100000,3e343958,3f800000,3f800000,1000,1686708,1600
612,3ebe425b,3f100000,3e333333,3f800000,3f800000,1000,1689917,1603
613,3ebc7a3a,3f100000,3e322d0e,3f800000,3f800000,1000,1685834,1598
614,3ebab218,3f100000,3e322d0e,3f800000,3f800000,1000,1685250,1598
615,3eb8ec96,3f100000,3e3126e9,3f800000,3f800000,1000,1720833,1601
616,3eb729b3,3f100000,3e3020c5,3f800000,3f800000,1000,1715875,1627
617,3eb566cf,3f100000,3e3020c5,3f800000,3f800000,1000,1724917,1634
618,3eb3a92a,3f100000,3e2e147b,3f800000,3f800000,1000,1729875,1640
619,3eb1e8e6,3f100000,3e2f1aa0,3f800000,3f800000,1000,1735125,1645
620,3eb02de0,3f100000,3e2d0e56,3f800000,3f800000,1000,1729000,1639
621,3eae72da,3f100000,3e2d0e56,3f800000,3f800000,1000,1735125,1645
622,3eacba73,3f100000,3e2c0831,3f800000,3f800000,1000,1726375,1636
623,3eab020c,3f100000,3e2c0831,3f800000,3f800000,1000,1722292,1632
624,3ea94ee4,3f100000,3e29fbe7,3f800000,3f800000,1000,1720542,1633
625,3ea79bbb,3f100000,3e29fbe7,3f800000,3f800000,1000,1729292,1641
626,3ea5e892,3f100000,3e29fbe7,3f800000,3f800000,1000,1720833,1634
627,3ea43809,3f100000,3e28f5c3,3f800000,3f800000,1000,1722875,1635
628,3ea28a1e,3f100000,3e27ef9e,3f800000,3f800000,1000,1723166,1635
629,3ea0ded3,3f100000,3e26e979,3f800000,3f800000,1000,1723167,1636
630,3e9f3387,3f100000,3e26e979,3f800000,3f800000,1000,1720250,1632
631,3e9d8adb,3f100000,3e25e354,3f800000,3f7f4000,997,1724042,1637
632,3e9be4cd,3f100000,3e24dd2f,3f7f3b64,3f7e2000,993,1722291,1635
633,3e9a43fe,3f100000,3e22d0e5,3f7e353f,3f7d0000,988,1724625,1636
