sequence,input0_bits,input1_bits,input2_bits,input3_bits,output_bits,actuator_permille,wall_ns,device_us
314,3cc25072,3ea00000,3c03126f,3ebc6a7f,3ebc2000,367,1673875,1587
315,3cc12ad8,3ea00000,3be56042,3ebbe76d,3ebc0000,367,1680583,1593
316,3cbfdb4d,3ea00000,3c03126f,3ebbe76d,3ebbe000,367,1672708,1585
317,3cbeb5b3,3ea00000,3be56042,3ebbe76d,3ebbe000,367,1676792,1589
318,3cbd9019,3ea00000,3be56042,3ebbe76d,3ebbc000,367,1674750,1588
319,3cbc408e,3ea00000,3c03126f,3ebbe76d,3ebba000,366,1673000,1587
320,3cbb1af4,3ea00000,3be56042,3ebb645a,3ebb8000,366,1676208,1588
321,3cb9f55a,3ea00000,3be56042,3ebb645a,3ebb6000,366,1680292,1593
322,3cb8cfc0,3ea00000,3be56042,3ebb645a,3ebb6000,366,1681167,1594
323,3cb7aa26,3ea00000,3be56042,3ebb645a,3ebb4000,366,1676792,1590
324,3cb6848c,3ea00000,3be56042,3ebb645a,3ebb2000,365,1671834,1586
325,3cb55ef2,3ea00000,3be56042,3ebae148,3ebb0000,365,1681459,1595
326,3cb46349,3ea00000,3bc49ba6,3ebae148,3ebb0000,365,1672709,1586
327,3cb33db0,3ea00000,3be56042,3ebae148,3ebae000,365,1680000,1593
328,3cb24207,3ea00000,3bc49ba6,3ebae148,3ebae000,365,1677083,1589
329,3cb11c6d,3ea00000,3be56042,3ebae148,3ebaa000,365,1679125,1592
330,3caff6d3,3ea00000,3be56042,3ebae148,3eba8000,364,1672708,1586
331,3caefb2b,3ea00000,3bc49ba6,3eba5e35,3eba8000,364,1677375,1591
332,3cadff82,3ea00000,3bc49ba6,3eba5e35,3eba8000,364,1712375,1591
333,3cad03da,3ea00000,3bc49ba6,3eba5e35,3eba6000,364,1714417,1624
334,3cac0831,3ea00000,3bc49ba6,3eba5e35,3eba4000,364,1717916,1629
335,3cab0c89,3ea00000,3bc49ba6,3eba5e35,3eba4000,364,1724042,1634
336,3caa10e0,3ea00000,3bc49ba6,3eba5e35,3eba2000,364,1722000,1633
337,3ca8eb46,3ea00000,3be56042,3eba5e35,3eb9e000,363,1722584,1633
338,3ca8198f,3ea00000,3ba3d70a,3eb9db23,3eba0000,363,1721708,1632
339,3ca71de7,3ea00000,3bc49ba6,3eb9db23,3eb9e000,363,1720250,1631
340,3ca6223e,3ea00000,3bc49ba6,3eb9db23,3eb9c000,363,1718208,1630
341,3ca55087,3ea00000,3ba3d70a,3eb9db23,3eb9c000,363,1721708,1633
342,3ca454de,3ea00000,3bc49ba6,3eb9db23,3eb9a000,363,1719666,1630
343,3ca35936,3ea00000,3bc49ba6,3eb9db23,3eb98000,362,1720250,1631
344,3ca2877f,3ea00000,3ba3d70a,3eb95810,3eb98000,362,1724042,1634
345,3ca1b5c8,3ea00000,3ba3d70a,3eb95810,3eb96000,362,1724625,1635
346,3ca0ba1f,3ea00000,3bc49ba6,3eb95810,3eb94000,362,1744167,1630
347,3c9fe868,3ea00000,3ba3d70a,3eb95810,3eb94000,362,1751458,1660
348,3c9f16b1,3ea00000,3ba3d70a,3eb95810,3eb94000,362,1749708,1660
349,3c9e1b09,3ea00000,3bc49ba6,3eb95810,3eb90000,361,1761958,1671
350,3c9d7343,3ea00000,3b83126f,3eb8d4fe,3eb92000,362,1727833,1637
351,3c9c779a,3ea00000,3bc49ba6,3eb95810,3eb8e000,361,1746792,1657
352,3c9ba5e3,3ea00000,3ba3d70a,3eb8d4fe,3eb8e000,361,1749125,1660
353,3c9afe1e,3ea00000,3b83126f,3eb8d4fe,3eb8e000,361,1751167,1661
354,3c9a2c67,3ea00000,3ba3d70a,3eb8d4fe,3eb8c000,361,1755250,1668
355,3c995aaf,3ea00000,3ba3d70a,3eb8d4fe,3eb8c000,361,1762250,1674
356,3c9888f8,3ea00000,3ba3d70a,3eb8d4fe,3eb8a000,361,1759042,1671
357,3c97b741,3ea00000,3ba3d70a,3eb8d4fe,3eb8a000,361,1763708,1676
358,3c96e58a,3ea00000,3ba3d70a,3eb8d4fe,3eb88000,360,1757000,1669
359,3c963dc5,3ea00000,3b83126f,3eb851ec,3eb88000,360,1752041,1665
360,3c956c0d,3ea00000,3ba3d70a,3eb851ec,3eb86000,360,1754667,1667
361,3c94c448,3ea00000,3b83126f,3eb851ec,3eb86000,360,1756125,1668
362,3c941c82,3ea00000,3b83126f,3eb851ec,3eb86000,360,1755541,1668
363,3c934acb,3ea00000,3ba3d70a,3eb851ec,3eb82000,360,1752625,1664
364,3c92a305,3ea00000,3b83126f,3eb851ec,3eb84000,360,1741250,1630
365,3c91d14e,3ea00000,3ba3d70a,3eb851ec,3eb80000,359,1747958,1639
366,3c912989,3ea00000,3b83126f,3eb7ced9,3eb80000,359,1716166,1628
367,3c9081c3,3ea00000,3b83126f,3eb7ced9,3eb80000,359,1721125,1633
368,3c8fd9fd,3ea00000,3b83126f,3eb7ced9,3eb7e000,359,1717625,1630
369,3c8f3238,3ea00000,3b83126f,3eb7ced9,3eb7e000,359,1722000,1634
370,3c8e8a72,3ea00000,3b83126f,3eb7ced9,3eb7c000,359,1713250,1625
371,3c8de2ac,3ea00000,3b83126f,3eb7ced9,3eb7c000,359,1716166,1628
372,3c8d3ae7,3ea00000,3b83126f,3eb7ced9,3eb7c000,359,1716166,1628
373,3c8c9321,3ea00000,3b83126f,3eb7ced9,3eb7a000,359,1709458,1622
374,3c8beb5b,3ea00000,3b83126f,3eb7ced9,3eb7a000,359,1714417,1626
375,3c8b4396,3ea00000,3b83126f,3eb7ced9,3eb78000,358,1716750,1629
376,3c8ac5c1,3ea00000,3b449ba6,3eb74bc7,3eb78000,358,1706541,1619
377,3c8a1dfc,3ea00000,3b83126f,3eb74bc7,3eb76000,358,1705084,1618
378,3c897636,3ea00000,3b83126f,3eb74bc7,3eb76000,358,1699542,1612
379,3c88f862,3ea00000,3b449ba6,3eb74bc7,3eb76000,358,1701000,1594
380,3c88509c,3ea00000,3b83126f,3eb74bc7,3eb74000,358,1673000,1586
381,3c87d2c8,3ea00000,3b449ba6,3eb74bc7,3eb74000,358,1680583,1593
382,3c872b02,3ea00000,3b83126f,3eb74bc7,3eb72000,358,1680000,1593
383,3c86ad2e,3ea00000,3b449ba6,3eb74bc7,3eb74000,358,1677666,1591
384,3c860568,3ea00000,3b83126f,3eb74bc7,3eb70000,357,1674750,1587
385,3c858794,3ea00000,3b449ba6,3eb6c8b4,3eb72000,358,1680291,1593
386,3c84dfce,3ea00000,3b83126f,3eb74bc7,3eb70000,357,1673292,1586
387,3c8461fa,3ea00000,3b449ba6,3eb6c8b4,3eb70000,357,1681458,1594
388,3c83e426,3ea00000,3b449ba6,3eb6c8b4,3eb6e000,357,1672417,1585
389,3c836651,3ea00000,3b449ba6,3eb6c8b4,3eb6e000,357,1678250,1591
390,3c82e87d,3ea00000,3b449ba6,3eb6c8b4,3eb6e000,357,1671833,1584
391,3c8240b8,3ea00000,3b83126f,3eb6c8b4,3eb6c000,357,1676792,1590
392,3c81c2e3,3ea00000,3b449ba6,3eb6c8b4,3eb6c000,357,1680875,1594
393,3c81450f,3ea00000,3b449ba6,3eb6c8b4,3eb6c000,357,1681750,1595
394,3c80c73b,3ea00000,3b449ba6,3eb6c8b4,3eb6a000,357,1674459,1587
395,3c804966,3ea00000,3b449ba6,3eb6c8b4,3eb6a000,357,1679709,1593
396,3c7f9724,3ea00000,3b449ba6,3eb6c8b4,3eb6a000,357,1676208,1589
397,3c7e9b7c,3ea00000,3b449ba6,3eb6c8b4,3eb68000,356,1681167,1594
398,3c7d9fd3,3ea00000,3b449ba6,3eb645a2,3eb68000,356,1673583,1586
399,3c7ca42b,3ea00000,3b449ba6,3eb645a2,3eb66000,356,1676208,1590
400,3c7ba882,3ea00000,3b449ba6,3eb645a2,3eb66000,356,1673584,1586
401,3c7b00bd,3ea00000,3b03126f,3eb645a2,3eb68000,356,1725500,1636
402,3c7a0514,3ea00000,3b449ba6,3eb645a2,3eb66000,356,1682042,1595
403,3c79096c,3ea00000,3b449ba6,3eb645a2,3eb64000,356,1677958,1591
404,3c780dc3,3ea00000,3b449ba6,3eb645a2,3eb64000,356,1676500,1589
405,3c7765fe,3ea00000,3b03126f,3eb645a2,3eb64000,356,1680875,1594
406,3c766a55,3ea00000,3b449ba6,3eb645a2,3eb62000,356,1676500,1589
407,3c756ead,3ea00000,3b449ba6,3eb645a2,3eb62000,356,1677667,1591
408,3c74c6e7,3ea00000,3b03126f,3eb645a2,3eb64000,356,1673583,1587
409,3c73cb3e,3ea00000,3b449ba6,3eb645a2,3eb62000,356,1707417,1618
410,3c72cf96,3ea00000,3b449ba6,3eb645a2,3eb60000,355,1701875,1611
411,3c7227d0,3ea00000,3b03126f,3eb5c28f,3eb60000,355,1713542,1623
412,3c71800a,3ea00000,3b03126f,3eb5c28f,3eb60000,355,1715000,1625
413,3c708462,3ea00000,3b449ba6,3eb5c28f,3eb5e000,355,1712084,1622
414,3c6fdc9c,3ea00000,3b03126f,3eb5c28f,3eb60000,355,1708291,1618
415,3c6f34d7,3ea00000,3b03126f,3eb5c28f,3eb5e000,355,1708583,1618
416,3c6e392e,3ea00000,3b449ba6,3eb5c28f,3eb5c000,355,1706542,1616
417,3c6d9168,3ea00000,3b03126f,3eb5c28f,3eb5e000,355,1717917,1630
418,3c6ce9a3,3ea00000,3b03126f,3eb5c28f,3eb5e000,355,1712375,1624
419,3c6bedfa,3ea00000,3b449ba6,3eb5c28f,3eb5c000,355,1716750,1629
420,3c6b4635,3ea00000,3b03126f,3eb5c28f,3eb5c000,355,1713833,1626
421,3c6a9e6f,3ea00000,3b03126f,3eb5c28f,3eb5c000,355,1717041,1629
422,3c69f6a9,3ea00000,3b03126f,3eb5c28f,3eb5c000,355,1716166,1629
423,3c68fb01,3ea00000,3b449ba6,3eb5c28f,3eb5a000,355,1714709,1626
424,3c68533b,3ea00000,3b03126f,3eb5c28f,3eb5a000,355,1711792,1624
425,3c67ab75,3ea00000,3b03126f,3eb5c28f,3eb5a000,355,1716750,1629
426,3c6703b0,3ea00000,3b03126f,3eb5c28f,3eb5a000,355,1712958,1625
427,3c660807,3ea00000,3b449ba6,3eb5c28f,3eb58000,354,1715000,1627
428,3c65b424,3ea00000,3a83126f,3eb53f7d,3eb5a000,355,1710625,1624
429,3c64b87c,3ea00000,3b449ba6,3eb5c28f,3eb56000,354,1719667,1631
430,3c6410b6,3ea00000,3b03126f,3eb53f7d,3eb56000,354,1716750,1629
431,3c6368f1,3ea00000,3b03126f,3eb53f7d,3eb56000,354,1714417,1627
432,3c63150e,3ea00000,3a83126f,3eb53f7d,3eb58000,354,1715000,1628
433,3c626d48,3ea00000,3b03126f,3eb53f7d,3eb56000,354,1717916,1629
434,3c61c582,3ea00000,3b03126f,3eb53f7d,3eb56000,354,1709167,1622
435,3c611dbd,3ea00000,3b03126f,3eb53f7d,3eb54000,354,1712959,1625
436,3c6075f7,3ea00000,3b03126f,3eb53f7d,3eb54000,354,1701000,1613
437,3c5fce31,3ea00000,3b03126f,3eb53f7d,3eb54000,354,1713541,1627
438,3c5f266c,3ea00000,3b03126f,3eb53f7d,3eb54000,354,1707417,1620
439,3c5e7ea6,3ea00000,3b03126f,3eb53f7d,3eb54000,354,1708875,1621
440,3c5e2ac3,3ea00000,3a83126f,3eb53f7d,3eb54000,354,1701000,1613
441,3c5d82fd,3ea00000,3b03126f,3eb53f7d,3eb52000,354,1703042,1615
442,3c5cdb38,3ea00000,3b03126f,3eb53f7d,3eb52000,354,1696917,1595
443,3c5c3372,3ea00000,3b03126f,3eb53f7d,3eb52000,354,1681167,1594
444,3c5b8bac,3ea00000,3b03126f,3eb53f7d,3eb52000,354,1674167,1586
445,3c5b37ca,3ea00000,3a83126f,3eb53f7d,3eb52000,354,1679708,1592
446,3c5a9004,3ea00000,3b03126f,3eb53f7d,3eb50000,354,1675625,1589
447,3c59e83e,3ea00000,3b03126f,3eb53f7d,3eb50000,354,1680875,1593
448,3c594079,3ea00000,3b03126f,3eb53f7d,3eb50000,354,1674458,1588
449,3c5898b3,3ea00000,3b03126f,3eb53f7d,3eb50000,354,1677375,1589
450,3c5844d0,3ea00000,3a83126f,3eb53f7d,3eb50000,354,1673875,1587
451,3c579d0a,3ea00000,3b03126f,3eb53f7d,3eb4e000,353,1678250,1591
452,3c56f545,3ea00000,3b03126f,3eb4bc6a,3eb4e000,353,1679125,1592
453,3c56a162,3ea00000,3a83126f,3eb4bc6a,3eb4e000,353,1681458,1593
454,3c564d7f,3ea00000,3a83126f,3eb4bc6a,3eb4e000,353,1675042,1588
455,3c55a5b9,3ea00000,3b03126f,3eb4bc6a,3eb4c000,353,1678834,1592
456,3c5551d7,3ea00000,3a83126f,3eb4bc6a,3eb4e000,353,1674458,1588
457,3c54aa11,3ea00000,3b03126f,3eb4bc6a,3eb4c000,353,1678541,1592
458,3c54562e,3ea00000,3a83126f,3eb4bc6a,3eb4e000,353,1673292,1586
459,3c53ae68,3ea00000,3b03126f,3eb4bc6a,3eb4c000,353,1677959,1591
460,3c535a86,3ea00000,3a83126f,3eb4bc6a,3eb4c000,353,1675625,1589
461,3c52b2c0,3ea00000,3b03126f,3eb4bc6a,3eb4a000,353,1675625,1587
462,3c525edd,3ea00000,3a83126f,3eb4bc6a,3eb4c000,353,1676791,1590
463,3c520afa,3ea00000,3a83126f,3eb4bc6a,3eb4c000,353,1681750,1594
464,3c516335,3ea00000,3b03126f,3eb4bc6a,3eb4a000,353,1674750,1588
465,3c510f52,3ea00000,3a83126f,3eb4bc6a,3eb4c000,353,1682042,1594
466,3c50678c,3ea00000,3b03126f,3eb4bc6a,3eb4a000,353,1673000,1586
467,3c5013a9,3ea00000,3a83126f,3eb4bc6a,3eb4a000,353,1677666,1590
468,3c4fbfc6,3ea00000,3a83126f,3eb4bc6a,3eb4a000,353,1673292,1587
469,3c4f1801,3ea00000,3b03126f,3eb4bc6a,3eb48000,353,1678250,1591
470,3c4ec41e,3ea00000,3a83126f,3eb4bc6a,3eb4a000,353,1676209,1589
471,3c4e703b,3ea00000,3a83126f,3eb4bc6a,3eb4a000,353,1679708,1592
472,3c4dc875,3ea00000,3b03126f,3eb4bc6a,3eb48000,353,1678542,1591
473,3c4d7492,3ea00000,3a83126f,3eb4bc6a,3eb48000,353,1678250,1591
474,3c4d20b0,3ea00000,3a83126f,3eb4bc6a,3eb48000,353,1671250,1584
475,3c4c78ea,3ea00000,3b03126f,3eb4bc6a,3eb46000,352,1678541,1590
476,3c4c2507,3ea00000,3a83126f,3eb43958,3eb48000,353,1676208,1589
477,3c4bd124,3ea00000,3a83126f,3eb4bc6a,3eb48000,353,1678542,1591
478,3c4b295f,3ea00000,3b03126f,3eb4bc6a,3eb46000,352,1675916,1589
479,3c4ad57c,3ea00000,3a83126f,3eb43958,3eb46000,352,1682042,1595
480,3c4a8199,3ea00000,3a83126f,3eb43958,3eb46000,352,1673583,1585
481,3c4a2db6,3ea00000,3a83126f,3eb43958,3eb46000,352,1678542,1590
482,3c49d9d3,3ea00000,3a83126f,3eb43958,3eb46000,352,1682917,1595
483,3c4985f0,3ea00000,3a83126f,3eb43958,3eb46000,352,1676792,1588
484,3c49320e,3ea00000,3a83126f,3eb43958,3eb46000,352,1673875,1586
485,3c48de2b,3ea00000,3a83126f,3eb43958,3eb44000,352,1675042,1588
486,3c488a48,3ea00000,3a83126f,3eb43958,3eb44000,352,1675917,1589
487,3c483665,3ea00000,3a83126f,3eb43958,3eb44000,352,1678833,1592
488,3c47e282,3ea00000,3a83126f,3eb43958,3eb44000,352,1674166,1587
489,3c478e9f,3ea00000,3a83126f,3eb43958,3eb44000,352,1675917,1589
490,3c473abd,3ea00000,3a83126f,3eb43958,3eb44000,352,1675916,1589
491,3c46e6da,3ea00000,3a83126f,3eb43958,3eb44000,352,1678250,1591
492,3c4692f7,3ea00000,3a83126f,3eb43958,3eb44000,352,1677958,1591
493,3c463f14,3ea00000,3a83126f,3eb43958,3eb44000,352,1677958,1591
494,3c45eb31,3ea00000,3a83126f,3eb43958,3eb44000,352,1676500,1589
495,3c45974e,3ea00000,3a83126f,3eb43958,3eb42000,352,1676500,1589
496,3c45436c,3ea00000,3a83126f,3eb43958,3eb42000,352,1673291,1586
497,3c44ef89,3ea00000,3a83126f,3eb43958,3eb42000,352,1675625,1588
498,3c449ba6,3ea00000,3a83126f,3eb43958,3eb42000,352,1672708,1585
499,3c4447c3,3ea00000,3a83126f,3eb43958,3eb42000,352,1678250,1591
500,3c43f3e0,3ea00000,3a83126f,3eb43958,3eb42000,352,1675333,1589
501,3c43f3e0,3ea00000,00000000,3eb43958,3eb44000,352,1681167,1594
502,3c439ffd,3ea00000,3a83126f,3eb43958,3eb42000,352,1681167,1594
503,3c434c1b,3ea00000,3a83126f,3eb43958,3eb42000,352,1678541,1592
504,3c42f838,3ea00000,3a83126f,3eb43958,3eb42000,352,1675917,1589
505,3c42a455,3ea00000,3a83126f,3eb43958,3eb40000,352,1679709,1592
506,3c425072,3ea00000,3a83126f,3eb43958,3eb40000,352,1675333,1588
507,3c41fc8f,3ea00000,3a83126f,3eb43958,3eb40000,352,1676500,1589
508,3c41a8ac,3ea00000,3a83126f,3eb43958,3eb40000,352,1677958,1592
509,3c4154ca,3ea00000,3a83126f,3eb43958,3eb40000,352,1677375,1591
510,3c4100e7,3ea00000,3a83126f,3eb43958,3eb40000,352,1673583,1586
511,3c40ad04,3ea00000,3a83126f,3eb43958,3eb40000,352,1678834,1592
512,3c405921,3ea00000,3a83126f,3eb43958,3eb40000,352,1679708,1592
513,3c40053e,3ea00000,3a83126f,3eb43958,3eb40000,352,1681167,1593
514,3c3fb15b,3ea00000,3a83126f,3eb43958,3eb40000,352,1734541,1648
515,3c3fb15b,3ea00000,00000000,3eb43958,3eb40000,352,1677959,1591
516,3c3f5d79,3ea00000,3a83126f,3eb43958,3eb3e000,351,1674166,1587
517,3c3f0996,3ea00000,3a83126f,3eb3b646,3eb3e000,351,1679125,1592
518,3c3eb5b3,3ea00000,3a83126f,3eb3b646,3eb3e000,351,1677375,1590
519,3c3eb5b3,3ea00000,00000000,3eb3b646,3eb40000,352,1680000,1594
520,3c3e61d0,3ea00000,3a83126f,3eb43958,3eb3e000,351,1673292,1586
521,3c3e0ded,3ea00000,3a83126f,3eb3b646,3eb3e000,351,1680584,1594
522,3c3e0ded,3ea00000,00000000,3eb3b646,3eb3e000,351,1679709,1593
523,3c3dba0a,3ea00000,3a83126f,3eb3b646,3eb3c000,351,1680292,1592
524,3c3dba0a,3ea00000,00000000,3eb3b646,3eb3e000,351,1675625,1589
525,3c3d6627,3ea00000,3a83126f,3eb3b646,3eb3c000,351,1680292,1593
526,3c3d1245,3ea00000,3a83126f,3eb3b646,3eb3c000,351,1676792,1589
527,3c3d1245,3ea00000,00000000,3eb3b646,3eb3e000,351,1677667,1591
528,3c3cbe62,3ea00000,3a83126f,3eb3b646,3eb3c000,351,1676208,1590
529,3c3cbe62,3ea00000,00000000,3eb3b646,3eb3e000,351,1680583,1594
530,3c3c6a7f,3ea00000,3a83126f,3eb3b646,3eb3c000,351,1709750,1620
531,3c3c169c,3ea00000,3a83126f,3eb3b646,3eb3c000,351,1716750,1626
532,3c3c169c,3ea00000,00000000,3eb3b646,3eb3e000,351,1726667,1636
533,3c3bc2b9,3ea00000,3a83126f,3eb3b646,3eb3c000,351,1728417,1638
534,3c3bc2b9,3ea00000,00000000,3eb3b646,3eb3e000,351,1721708,1631
535,3c3b6ed6,3ea00000,3a83126f,3eb3b646,3eb3c000,351,1725500,1635
536,3c3b6ed6,3ea00000,00000000,3eb3b646,3eb3c000,351,1718500,1629
537,3c3b1af4,3ea00000,3a83126f,3eb3b646,3eb3c000,351,1719084,1630
538,3c3ac711,3ea00000,3a83126f,3eb3b646,3eb3c000,351,1723167,1635
539,3c3ac711,3ea00000,00000000,3eb3b646,3eb3c000,351,1721125,1633
540,3c3a732e,3ea00000,3a83126f,3eb3b646,3eb3a000,351,1719958,1633
541,3c3a732e,3ea00000,00000000,3eb3b646,3eb3c000,351,1727542,1640
542,3c3a1f4b,3ea00000,3a83126f,3eb3b646,3eb3a000,351,1728125,1641
543,3c3a1f4b,3ea00000,00000000,3eb3b646,3eb3c000,351,1750292,1634
544,3c39cb68,3ea00000,3a83126f,3eb3b646,3eb3a000,351,1751750,1662
545,3c39cb68,3ea00000,00000000,3eb3b646,3eb3c000,351,1757000,1667
546,3c397785,3ea00000,3a83126f,3eb3b646,3eb3a000,351,1764875,1675
547,3c3923a3,3ea00000,3a83126f,3eb3b646,3eb3a000,351,1767500,1677
548,3c3923a3,3ea00000,00000000,3eb3b646,3eb3c000,351,1765458,1676
549,3c38cfc0,3ea00000,3a83126f,3eb3b646,3eb3a000,351,1764000,1674
550,3c38cfc0,3ea00000,00000000,3eb3b646,3eb3c000,351,1758750,1669
551,3c387bdd,3ea00000,3a83126f,3eb3b646,3eb3a000,351,1762250,1674
552,3c387bdd,3ea00000,00000000,3eb3b646,3eb3c000,351,1763708,1676
553,3c3827fa,3ea00000,3a83126f,3eb3b646,3eb3a000,351,1761667,1674
554,3c3827fa,3ea00000,00000000,3eb3b646,3eb3a000,351,1759041,1670
555,3c37d417,3ea00000,3a83126f,3eb3b646,3eb3a000,351,1764292,1676
556,3c37d417,3ea00000,00000000,3eb3b646,3eb3a000,351,1751750,1664
557,3c378034,3ea00000,3a83126f,3eb3b646,3eb38000,351,1758167,1671
558,3c378034,3ea00000,00000000,3eb3b646,3eb3a000,351,1757875,1670
559,3c372c52,3ea00000,3a83126f,3eb3b646,3eb38000,351,1756125,1668
560,3c372c52,3ea00000,00000000,3eb3b646,3eb3a000,351,1747958,1660
561,3c36d86f,3ea00000,3a83126f,3eb3b646,3eb38000,351,1749416,1662
562,3c36d86f,3ea00000,00000000,3eb3b646,3eb3a000,351,1742125,1636
563,3c36848c,3ea00000,3a83126f,3eb3b646,3eb38000,351,1725791,1638
564,3c36848c,3ea00000,00000000,3eb3b646,3eb3a000,351,1718500,1631
565,3c3630a9,3ea00000,3a83126f,3eb3b646,3eb38000,351,1719375,1632
566,3c3630a9,3ea00000,00000000,3eb3b646,3eb3a000,351,1719375,1632
567,3c35dcc6,3ea00000,3a83126f,3eb3b646,3eb38000,351,1719666,1632
568,3c35dcc6,3ea00000,00000000,3eb3b646,3eb3a000,351,1713542,1625
569,3c3588e3,3ea00000,3a83126f,3eb3b646,3eb38000,351,1718208,1631
570,3c3588e3,3ea00000,00000000,3eb3b646,3eb3a000,351,1708875,1621
571,3c353501,3ea00000,3a83126f,3eb3b646,3eb38000,351,1715000,1628
572,3c353501,3ea00000,00000000,3eb3b646,3eb38000,351,1717917,1631
573,3c34e11e,3ea00000,3a83126f,3eb3b646,3eb38000,351,1721417,1634
574,3c34e11e,3ea00000,00000000,3eb3b646,3eb38000,351,1703333,1616
575,3c348d3b,3ea00000,3a83126f,3eb3b646,3eb36000,350,1706541,1619
576,3c348d3b,3ea00000,00000000,3eb33333,3eb38000,351,1700125,1590
577,3c343958,3ea00000,3a83126f,3eb3b646,3eb36000,350,1678833,1591
578,3c343958,3ea00000,00000000,3eb33333,3eb38000,351,1675333,1588
579,3c343958,3ea00000,00000000,3eb3b646,3eb38000,351,1679709,1592
580,3c33e575,3ea00000,3a83126f,3eb3b646,3eb36000,350,1673000,1586
581,3c33e575,3ea00000,00000000,3eb33333,3eb38000,351,1677667,1590
582,3c33e575,3ea00000,00000000,3eb3b646,3eb38000,351,1680875,1595
583,3c339192,3ea00000,3a83126f,3eb3b646,3eb36000,350,1681166,1595
584,3c339192,3ea00000,00000000,3eb33333,3eb38000,351,1676208,1589
585,3c333db0,3ea00000,3a83126f,3eb3b646,3eb36000,350,1679125,1592
586,3c333db0,3ea00000,00000000,3eb33333,3eb36000,350,1674459,1589
587,3c333db0,3ea00000,00000000,3eb33333,3eb36000,350,1677958,1591
588,3c333db0,3ea00000,00000000,3eb33333,3eb36000,350,1674167,1587
589,3c333db0,3ea00000,00000000,3eb33333,3eb36000,350,1678250,1591
590,3c32e9cd,3ea00000,3a83126f,3eb33333,3eb36000,350,1675042,1588
591,3c32e9cd,3ea00000,00000000,3eb33333,3eb36000,350,1681167,1593
592,3c32e9cd,3ea00000,00000000,3eb33333,3eb36000,350,1681750,1595
593,3c32e9cd,3ea00000,00000000,3eb33333,3eb36000,350,1680583,1594
594,3c32e9cd,3ea00000,00000000,3eb33333,3eb36000,350,1674750,1588
595,3c32e9cd,3ea00000,00000000,3eb33333,3eb36000,350,1679417,1592
596,3c3295ea,3ea00000,3a83126f,3eb33333,3eb34000,350,1676791,1590
597,3c3295ea,3ea00000,00000000,3eb33333,3eb36000,350,1679125,1592
598,3c3295ea,3ea00000,00000000,3eb33333,3eb36000,350,1673000,1586
599,3c3295ea,3ea00000,00000000,3eb33333,3eb36000,350,1681167,1593
600,3c3295ea,3ea00000,00000000,3eb33333,3eb36000,350,1673584,1587
601,3ed25edd,3f100000,3a83126f,3eb33333,3f800000,1000,1735125,1645
602,3ed081c3,3f100000,3e3a5e35,3f800000,3f800000,1000,1689625,1602
603,3ecea748,3f100000,3e395810,3f800000,3f800000,1000,1687583,1600
604,3ecccccd,3f100000,3e395810,3f800000,3f800000,1000,1684083,1597
605,3ecaf4f1,3f100000,3e3851ec,3f800000,3f800000,1000,1687584,1600
606,3ec91fb4,3f100000,3e374bc7,3f800000,3f800000,1000,1704500,1595
607,3ec74a77,3f100000,3e374bc7,3f800000,3f800000,1000,1717917,1627
608,3ec577d9,3f100000,3e3645a2,3f800000,3f800000,1000,1714708,1625
609,3ec3a7db,3f100000,3e353f7d,3f800000,3f800000,1000,1725208,1636
610,3ec1da7b,3f100000,3e343958,3f800000,3f800000,1000,1720541,1631
611,3ec00d1b,3f100000,3e343958,3f800000,3f800000,1000,1723750,1634
612,3ebe425b,3f100000,3e333333,3f800000,3f800000,1000,1722000,1632
613,3ebc7a3a,3f100000,3e322d0e,3f800000,3f800000,1000,1717625,1628
614,3ebab218,3f100000,3e322d0e,3f800000,3f800000,1000,1720541,1633
615,3eb8ec96,3f100000,3e3126e9,3f800000,3f800000,1000,1721416,1633
616,3eb729b3,3f100000,3e3020c5,3f800000,3f800000,1000,1723750,1636
617,3eb566cf,3f100000,3e3020c5,3f800000,3f800000,1000,1726667,1639
618,3eb3a92a,3f100000,3e2e147b,3f800000,3f800000,1000,1723459,1636
619,3eb1e8e6,3f100000,3e2f1aa0,3f800000,3f800000,1000,1725500,1637
620,3eb02de0,3f100000,3e2d0e56,3f800000,3f800000,1000,1717333,1630
621,3eae72da,3f100000,3e2d0e56,3f800000,3f800000,1000,1727250,1640
622,3eacba73,3f100000,3e2c0831,3f800000,3f800000,1000,1713542,1625
623,3eab020c,3f100000,3e2c0831,3f800000,3f800000,1000,1716750,1629
624,3ea94ee4,3f100000,3e29fbe7,3f800000,3f800000,1000,1711791,1623
625,3ea79bbb,3f100000,3e29fbe7,3f800000,3f800000,1000,1716750,1629
626,3ea5e892,3f100000,3e29fbe7,3f800000,3f800000,1000,1710916,1623
627,3ea43809,3f100000,3e28f5c3,3f800000,3f800000,1000,1717917,1631
628,3ea28a1e,3f100000,3e27ef9e,3f800000,3f800000,1000,1713834,1627
629,3ea0ded3,3f100000,3e26e979,3f800000,3f800000,1000,1716459,1629
630,3e9f3387,3f100000,3e26e979,3f800000,3f800000,1000,1707417,1620
631,3e9d8adb,3f100000,3e25e354,3f800000,3f7f4000,997,1716750,1630
632,3e9be4cd,3f100000,3e24dd2f,3f7f3b64,3f7e2000,993,1712666,1626
633,3e9a43fe,3f100000,3e22d0e5,3f7e353f,3f7d0000,988,1707708,1620
